title,link,artist
Seated Female Nude (1953),https://collections.ed.ac.uk/record/21122?highlight=*:*,Robert L Thomson
Self Portrait (1950),https://collections.ed.ac.uk/record/21361?highlight=*:*,William James Laidlaw Baillie
Chariot from North Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20714?highlight=*:*,NA
Three studies on a pink ground (girl with clasped hands) (1949),https://collections.ed.ac.uk/record/20769?highlight=*:*,Barbara Hepworth
Untitled - Three Figures At the Opera (1963),https://collections.ed.ac.uk/record/99344?highlight=*:*,Ann F Ward
Gates of Paradise (1835),https://collections.ed.ac.uk/record/20577?highlight=*:*,Clement Pappi
Dorothy Allsop sampler (1936),https://collections.ed.ac.uk/record/102697?highlight=*:*,Unknown
Oedipus is King (Circa 1964),https://collections.ed.ac.uk/record/122717?highlight=*:*,Kirkland Main
Untitled (1962),https://collections.ed.ac.uk/record/99375?highlight=*:*,Janette Brown
Figures by a canal (Circa 1987),https://collections.ed.ac.uk/record/122740?highlight=*:*,John Picking
Composition with Washing Line (Circa 1987),https://collections.ed.ac.uk/record/22620?highlight=*:*,Gary Ferguson
Untitled - Portrait of a Nude Female (1972),https://collections.ed.ac.uk/record/99421?highlight=*:*,Lindsay R S Gordon
Unknown (1949),https://collections.ed.ac.uk/record/50580?highlight=*:*,Betty Elston
Composition with Sinking Ship and Lightbulb (1986),https://collections.ed.ac.uk/record/99529?highlight=*:*,David Hosie
Performing Labour in an Industrial Setting II (2020),https://collections.ed.ac.uk/record/113776?highlight=*:*,Aisling Ward
Portrait of a Woman at a Table (1960),https://collections.ed.ac.uk/record/20995?highlight=*:*,Dorothea Brown
Circus (1950),https://collections.ed.ac.uk/record/21027?highlight=*:*,Cecile E M Johnston
Portrait of a Young Man (1951),https://collections.ed.ac.uk/record/21240?highlight=*:*,James P W Syme
Standing Male Nude (1958),https://collections.ed.ac.uk/record/22716?highlight=*:*,Andrew P. W. Conkie
Sitting Nude Woman (Circa 1975),https://collections.ed.ac.uk/record/123342?highlight=*:*,Fiona G. Robertson
Untitled - Abstract Bridge and Ballons (1968),https://collections.ed.ac.uk/record/99474?highlight=*:*,Alastair Burns
Study for completed image (1960),https://collections.ed.ac.uk/record/50625?highlight=*:*,Vivien Alexander
Untitled (Unknown),https://collections.ed.ac.uk/record/21991?highlight=*:*,Unknown
Untitled (Unknown),https://collections.ed.ac.uk/record/21987?highlight=*:*,David C Duke
Reclining Female Nude (1960),https://collections.ed.ac.uk/record/20857?highlight=*:*,Kenneth R Wheatley
Portrait of a Young Man (1950),https://collections.ed.ac.uk/record/21056?highlight=*:*,Alexander F Mitchell
Seated Male Nude (1965-1966),https://collections.ed.ac.uk/record/21268?highlight=*:*,H Chart
After the Fall of Snow (1986),https://collections.ed.ac.uk/record/21705?highlight=*:*,Hilary A. Fisher
Play-Areas (Unknown),https://collections.ed.ac.uk/record/21597?highlight=*:*,Wendy McMurdo
Portrait of a Woman (Pre 1949?),https://collections.ed.ac.uk/record/21042?highlight=*:*,John Hunter
Standing Male Nude with staff (1949-1952),https://collections.ed.ac.uk/record/20812?highlight=*:*,Adam Robson
Portrait of a Woman (1958),https://collections.ed.ac.uk/record/20872?highlight=*:*,David Rifat
Unknown (Circa 1890),https://collections.ed.ac.uk/record/50468?highlight=*:*,Unknown
Standing Male Nude (1953),https://collections.ed.ac.uk/record/20952?highlight=*:*,James Martin
Relic of Origins: Wild Boar (2013),https://collections.ed.ac.uk/record/21304?highlight=*:*,Kyle Noble
Rosa Regolit (2007),https://collections.ed.ac.uk/record/99973?highlight=*:*,Bridget Steed
Mefisto (1983),https://collections.ed.ac.uk/record/22037?highlight=*:*,Boris Bućan
Plate (1920s),https://collections.ed.ac.uk/record/53716?highlight=*:*,Emma Gillies
Arizona (Unknown),https://collections.ed.ac.uk/record/21813?highlight=*:*,Unknown
Untitled (1993),https://collections.ed.ac.uk/record/21625?highlight=*:*,Esther Donaldson
Cap insert (1800-1899),https://collections.ed.ac.uk/record/102709?highlight=*:*,Unknown
Untitled (MAR 1997),https://collections.ed.ac.uk/record/21928?highlight=*:*,Unknown
Ship yard (1965),https://collections.ed.ac.uk/record/102743?highlight=*:*,Helen M. Percy
Standing Boy with Four Ravens (1986-1987),https://collections.ed.ac.uk/record/122970?highlight=*:*,Janice McNab
Standing Male Nude (1939),https://collections.ed.ac.uk/record/21137?highlight=*:*,Heather Measham
Untitled (Unknown),https://collections.ed.ac.uk/record/21999?highlight=*:*,Unknown
Unknown (1957),https://collections.ed.ac.uk/record/50523?highlight=*:*,Andrew P. W. Conkie
Still Life,https://collections.ed.ac.uk/record/122799?highlight=*:*,Ianthe Fisher
Portrait of a Seated Man (1955),https://collections.ed.ac.uk/record/21213?highlight=*:*,Peter McGinn
Portrait of a Woman (1960),https://collections.ed.ac.uk/record/21356?highlight=*:*,John Johnstone
Portrait of a Seated Man (MAY 1960),https://collections.ed.ac.uk/record/20997?highlight=*:*,John Gilbert
Untitled (1967),https://collections.ed.ac.uk/record/21772?highlight=*:*,Christine Watson
Unknown (1978),https://collections.ed.ac.uk/record/50427?highlight=*:*,William J. Rennie
Portrait of James McComb (1950),https://collections.ed.ac.uk/record/122732?highlight=*:*,Thomas Kim Redpath
Reclining Female Nude with Skeleton,https://collections.ed.ac.uk/record/122803?highlight=*:*,Unknown
Forest (Circa 1988),https://collections.ed.ac.uk/record/21500?highlight=*:*,Sheila MacGregor
Unknown (1950),https://collections.ed.ac.uk/record/53475?highlight=*:*,Muriel Davidson
"3,500 Men (May 1986)",https://collections.ed.ac.uk/record/99470?highlight=*:*,Andrew Arnott
Seated Skeleton (Circa 1955),https://collections.ed.ac.uk/record/21087?highlight=*:*,Peter McGinn
Girls from East Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20681?highlight=*:*,NA
Plate,https://collections.ed.ac.uk/record/53718?highlight=*:*,Emma Gillies
Back of Bennachie,https://collections.ed.ac.uk/record/21623?highlight=*:*,Hazel Holmes
Teacup,https://collections.ed.ac.uk/record/53645?highlight=*:*,Emma Gillies
Untitled - Standing Nude Female (1963-1964),https://collections.ed.ac.uk/record/99419?highlight=*:*,Irene G. Thomson
Powderhall (1994),https://collections.ed.ac.uk/record/123108?highlight=*:*,Jane Weatherly
Untitled (2004),https://collections.ed.ac.uk/record/21791?highlight=*:*,Shona Van Dam
Unknown (1956),https://collections.ed.ac.uk/record/50597?highlight=*:*,Alan M. Alexander
Boats and Collies (1929),https://collections.ed.ac.uk/record/21751?highlight=*:*,Ernest S. Lumsden
Fragment of ornament (arch springing),https://collections.ed.ac.uk/record/20566?highlight=*:*,Unknown
Untitled - Still Life of Kitchen Table in Red (1963),https://collections.ed.ac.uk/record/99270?highlight=*:*,William O. Little
From the Viking Age (1897),https://collections.ed.ac.uk/record/50469?highlight=*:*,Pavlov Chailly
Standing Male Nude with Staff (1950),https://collections.ed.ac.uk/record/21025?highlight=*:*,Cecile E M Johnston
Unknown (1943-1944),https://collections.ed.ac.uk/record/50490?highlight=*:*,William MacLaren
Espresso Saucer (1920s),https://collections.ed.ac.uk/record/53682?highlight=*:*,Emma Gillies
Untitled (1962),https://collections.ed.ac.uk/record/99497?highlight=*:*,Carl O Ekevall
"Venus de Milo, 130-10 BC",https://collections.ed.ac.uk/record/20592?highlight=*:*,Unknown
Untitled (2006),https://collections.ed.ac.uk/record/99863?highlight=*:*,Amelia Smith
Riders from South Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20731?highlight=*:*,NA
Back of Kneeling Male Nude (1953),https://collections.ed.ac.uk/record/50559?highlight=*:*,Maurice Chamberlain
Portrait - Woman (1963),https://collections.ed.ac.uk/record/123334?highlight=*:*,Janette R. Brown
Still Life - Tomatoes (1960),https://collections.ed.ac.uk/record/22719?highlight=*:*,Thora Clyne
"Unknown, abstract (2004)",https://collections.ed.ac.uk/record/99486?highlight=*:*,Amy Marshall
Landscape (1951),https://collections.ed.ac.uk/record/20836?highlight=*:*,James P W Syme
Seated Female Nude (1956),https://collections.ed.ac.uk/record/21183?highlight=*:*,J Salter
Metope South 27 from the Parthenon (1837),https://collections.ed.ac.uk/record/20643?highlight=*:*,NA
Two Pipers in the Sunlight (1953),https://collections.ed.ac.uk/record/21752?highlight=*:*,Leonard Rosoman
Skeleton (1969),https://collections.ed.ac.uk/record/21275?highlight=*:*,Richard Hunter
Female Nude (1949),https://collections.ed.ac.uk/record/122861?highlight=*:*,Marion M Cooper
Untitled - Portrait of a Reading Woman (Apr 1963),https://collections.ed.ac.uk/record/99478?highlight=*:*,William Gillon
Portrait of a Woman (1947),https://collections.ed.ac.uk/record/21363?highlight=*:*,James Cumming
Portrait of a Woman (1953),https://collections.ed.ac.uk/record/21203?highlight=*:*,Peter Brady
Untitled (Unknown),https://collections.ed.ac.uk/record/22000?highlight=*:*,Unknown
Human Skeleton and Fruit (1958-1959),https://collections.ed.ac.uk/record/20792?highlight=*:*,Peter Standen
Whitework baby's bonnet,https://collections.ed.ac.uk/record/102708?highlight=*:*,Unknown
My Friend Jackie,https://collections.ed.ac.uk/record/122738?highlight=*:*,Claudia Petretti
Rugby Players' Changing Room (1952),https://collections.ed.ac.uk/record/20796?highlight=*:*,Trevor Stubley
Unknown (1957),https://collections.ed.ac.uk/record/50507?highlight=*:*,Morag Cuthbertson
Seated Male Nude reading a Newspaper (1960),https://collections.ed.ac.uk/record/20791?highlight=*:*,Jean Ritchie
Abstract,https://collections.ed.ac.uk/record/21084?highlight=*:*,C Pulsford
Portrait of a Woman (1951),https://collections.ed.ac.uk/record/21234?highlight=*:*,Rosemary Bagshawe
Tropical Bird Study (09 MAY 1962),https://collections.ed.ac.uk/record/99330?highlight=*:*,Lesley M. Johns
Untitled (Unknown),https://collections.ed.ac.uk/record/21627?highlight=*:*,Unknown
Portrait of a Man (1968),https://collections.ed.ac.uk/record/21403?highlight=*:*,Donald C S Shaw
Donkey and Cart in Landscape (Circa 1955),https://collections.ed.ac.uk/record/21017?highlight=*:*,Mollie E N Langlands
Riders from the North Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20699?highlight=*:*,NA
Untitled (2007),https://collections.ed.ac.uk/record/99967?highlight=*:*,Frea Buckler
Untitled - Drawing of Harbour (1967),https://collections.ed.ac.uk/record/99255?highlight=*:*,Isobel T Johnstone
Untitled (1962),https://collections.ed.ac.uk/record/22494?highlight=*:*,Crosier
Portrait of a Man in a Cap (1960),https://collections.ed.ac.uk/record/20982?highlight=*:*,Irene Ellis
Reclining Female Nude (JAN 1958),https://collections.ed.ac.uk/record/20906?highlight=*:*,Walter Miller
Tangled Leaves,https://collections.ed.ac.uk/record/50401?highlight=*:*,Susan Alexander
Blackbird on Toys,https://collections.ed.ac.uk/record/22560?highlight=*:*,Gordon Mitchell
Sedilia from Lincluden Collegiate Church (1912),https://collections.ed.ac.uk/record/20568?highlight=*:*,Joseph Cavagnari
Portrait of a Man (1980s),https://collections.ed.ac.uk/record/21439?highlight=*:*,Kirsty E. Raitt
Standing Male Nude (1959),https://collections.ed.ac.uk/record/20956?highlight=*:*,Grace Nichol
Large Head (1984),https://collections.ed.ac.uk/record/22622?highlight=*:*,Gwen W. Hardie
Passing Barges (1963),https://collections.ed.ac.uk/record/99369?highlight=*:*,Geoffrey J Roper
"Architrave and lintel from Collegiate Church of St Gertrude, Nivelles, Belgium (Anglo-Saxon)",https://collections.ed.ac.uk/record/20552?highlight=*:*,Unknown
Seated Female Nude (Circa 1948),https://collections.ed.ac.uk/record/122868?highlight=*:*,Marion M Cooper
Blindfolded Woman at Arch,https://collections.ed.ac.uk/record/22551?highlight=*:*,David C Duke
"Untitled - Abstract Orange, Blue, and Brown Shapes (1963)",https://collections.ed.ac.uk/record/99442?highlight=*:*,Anthony J Valentine
Jug (1920s),https://collections.ed.ac.uk/record/53623?highlight=*:*,Emma Gillies
Portrait of a Woman (1956),https://collections.ed.ac.uk/record/21187?highlight=*:*,Joan Rogers
Unknown (1964),https://collections.ed.ac.uk/record/50478?highlight=*:*,McKinnell
Lid (1920s),https://collections.ed.ac.uk/record/122076?highlight=*:*,Emma Gillies
Standing Female Nude (NOV 1957),https://collections.ed.ac.uk/record/20908?highlight=*:*,Walter Miller
Aerial (2007),https://collections.ed.ac.uk/record/99904?highlight=*:*,Anna Warsop
Legless Graham (Unknown),https://collections.ed.ac.uk/record/21995?highlight=*:*,Jennifer Blake
Portrait of a Seated Woman in Fur Coat (1965-1966),https://collections.ed.ac.uk/record/21173?highlight=*:*,George Donald
Unknown (1952),https://collections.ed.ac.uk/record/50569?highlight=*:*,George Roderick Carmichael
Landscape (1968),https://collections.ed.ac.uk/record/21273?highlight=*:*,Alastair Burns
Alligator,https://collections.ed.ac.uk/record/22575?highlight=*:*,Morag A. MacDonald
"A PHP Error was encountered Severity: Warning Message: Undefined array key ""dctitleen"" Filename: views/search_results.php Line Number: 98 A PHP Error was encountered Severity: Warning Message: Trying to access array offset on null Filename: views/search_results.php Line Number: 98 (1965)",https://collections.ed.ac.uk/record/99526?highlight=*:*,Frances Sander
Unknown,https://collections.ed.ac.uk/record/50420?highlight=*:*,Unknown
Two Men Standing,https://collections.ed.ac.uk/record/21091?highlight=*:*,Charlene Anderson
Untitled (Unknown),https://collections.ed.ac.uk/record/21645?highlight=*:*,Renny Tait
Untitled (Unknown),https://collections.ed.ac.uk/record/21633?highlight=*:*,Unknown
Portrait of Woman in a Hat (1958),https://collections.ed.ac.uk/record/21165?highlight=*:*,Alan Alexander
Seated Male Nude (1954),https://collections.ed.ac.uk/record/21410?highlight=*:*,Elizabeth Blackadder
Still Life (1967),https://collections.ed.ac.uk/record/22613?highlight=*:*,Scott Murray
Aduton 51 (1977),https://collections.ed.ac.uk/record/21666?highlight=*:*,Paul Feiler
Unknown,https://collections.ed.ac.uk/record/50431?highlight=*:*,Derek McGuire
Untitled (2002),https://collections.ed.ac.uk/record/99948?highlight=*:*,Elaine Bay
Abstract Composition in Grey with Circle (1989),https://collections.ed.ac.uk/record/22709?highlight=*:*,Linda A. Henniker
Unknown (1946),https://collections.ed.ac.uk/record/50440?highlight=*:*,Marjorie Wallace
Saucer,https://collections.ed.ac.uk/record/53662?highlight=*:*,Emma Gillies
Minotaur,https://collections.ed.ac.uk/record/122800?highlight=*:*,Paul Duffus
Untitled - Horses and Riders (1963),https://collections.ed.ac.uk/record/99363?highlight=*:*,Jean M. Marshall
Unknown (1987),https://collections.ed.ac.uk/record/53603?highlight=*:*,Donald Clark
Cushion,https://collections.ed.ac.uk/record/123303?highlight=*:*,Enid Mason
Krokadeel (1959),https://collections.ed.ac.uk/record/22035?highlight=*:*,"Eduardo Luigi Paolozzi KBE, RA"
Unknown,https://collections.ed.ac.uk/record/50412?highlight=*:*,Jean Selby
Untitled (Unknown),https://collections.ed.ac.uk/record/21621?highlight=*:*,Unknown
Sailsbury from Witlon Park (Unknown),https://collections.ed.ac.uk/record/21671?highlight=*:*,Lord John Clerk Eldin
Unknown,https://collections.ed.ac.uk/record/50598?highlight=*:*,Alan M. Alexander
Swedish apron (1958),https://collections.ed.ac.uk/record/102689?highlight=*:*,Unknown
Untitled (1969),https://collections.ed.ac.uk/record/99837?highlight=*:*,Jennifer M. Hughes
Portrait of an Elderly Man (1953),https://collections.ed.ac.uk/record/21204?highlight=*:*,Ian Short
Two Seated Men (1949),https://collections.ed.ac.uk/record/21100?highlight=*:*,Douglas Gordon
Untitled (2002),https://collections.ed.ac.uk/record/99929?highlight=*:*,Kirsty MacDonald
"Temple Cottage, Temple, View of Garden",https://collections.ed.ac.uk/record/99221?highlight=*:*,Sir William George Gillies
Plate,https://collections.ed.ac.uk/record/53728?highlight=*:*,Emma Gillies
Portrait of a Woman (1959),https://collections.ed.ac.uk/record/20974?highlight=*:*,Unknown
Hand Thrown Bowl (1920s),https://collections.ed.ac.uk/record/53733?highlight=*:*,Emma Gillies
"Still Life, Oil Paints and Pots (1949)",https://collections.ed.ac.uk/record/22732?highlight=*:*,Zygmunt Bukowski
Parthenon Frieze in Miniature (Unknown),https://collections.ed.ac.uk/record/20584?highlight=*:*,John Henning
Untitled (Unknown),https://collections.ed.ac.uk/record/21713?highlight=*:*,Unknown
Lorenzo de' Medici (Pre 1837),https://collections.ed.ac.uk/record/20595?highlight=*:*,Unknown
Body Print (1982),https://collections.ed.ac.uk/record/21965?highlight=*:*,Paul Duffus
Sitting Figures (Circa 1964),https://collections.ed.ac.uk/record/122715?highlight=*:*,Peter Pretsell
Seated Woman in a Green Hat (Circa 1908),https://collections.ed.ac.uk/record/122782?highlight=*:*,Agnes Sim
Portrait of a Boy,https://collections.ed.ac.uk/record/21474?highlight=*:*,Graeme Murray
Untitled (1991-1992),https://collections.ed.ac.uk/record/21993?highlight=*:*,Kate McKenzie
Untitled (1986),https://collections.ed.ac.uk/record/21626?highlight=*:*,Andrew Arnott
